,built_years,size,street_adress_code,dong_code,max(price),max(floor)
33393,2017,21.72,410314100049,1114016500,16500,11
33394,2017,22.0584,310000200033,1111016200,26000,11
33395,2017,22.76,416661700028,1168010100,39500,7
33396,2017,22.77,416345200076,1165010600,55000,11
33397,2017,23.08,301605400144,1174010900,29200,10
33398,2017,23.16,310501000003,1123010800,25000,16
33399,2017,23.23,416057500018,1162010100,26750,9
33400,2017,23.24,301605400144,1174010900,29000,10
33401,2017,23.25,310501000003,1123010800,26200,16
33402,2017,23.26,301605400144,1174010900,29500,10
33403,2017,23.32,310501000003,1123010800,25000,15
33404,2017,24.15,410314100049,1114016500,17700,11
33405,2017,24.77,301605400144,1174010900,28500,10
33406,2017,25.3284,300501100016,1120011400,100000,20
33407,2017,26.7,311201500151,1141012000,28000,9
33408,2017,26.77,416661700028,1168010100,38900,7
33409,2017,27.06,416661700028,1168010100,42500,6
33410,2017,27.64,310501000003,1123010800,27000,15
33411,2017,28.07,310501000003,1123010800,28000,16
33412,2017,28.18,413315900017,1138010600,28700,14
33413,2017,28.65,300000800833,1138010600,29900,13
33414,2017,29.16,410300800039,1114016500,29800,13
33415,2017,29.17,300000800833,1138010600,30000,14
33416,2017,29.52,410300800039,1114016500,25700,13
33417,2017,29.57,300000800833,1138010600,29900,14
33418,2017,29.7,410300800039,1114016500,27000,13
33419,2017,29.95,300000800833,1138010600,30800,14
33420,2017,29.96,412180400111,1129012800,13472,14
33421,2017,29.99,300000800833,1138010600,30000,13
33422,2017,29.99,300505500271,1138010700,29300,10
33423,2017,30.01,416661700028,1168010100,45500,7
33424,2017,30.03,413315900017,1138010600,25500,6
33425,2017,30.33,413315900017,1138010600,25800,12
33426,2017,30.36,311201500151,1141012000,35500,15
33427,2017,30.49,411233300015,1121510500,35000,9
33428,2017,31.42,416661700028,1168010100,56700,6
33429,2017,32.2,411233300015,1121510500,34000,5
33430,2017,32.56,416661700028,1168010100,52500,8
33431,2017,32.75,410300800039,1114016500,27200,13
33432,2017,33.47,410300800039,1114016500,29800,12
33433,2017,33.982,410019200155,1111018000,69500,9
33434,2017,34.25,411233300015,1121510500,35000,6
33435,2017,34.39,312400700195,1174010900,33200,7
33436,2017,35.4442,300501100016,1120011400,156500,18
33437,2017,35.7,312400700195,1174010900,30700,7
33438,2017,35.8451,310000200033,1111016200,35000,13
33439,2017,36.62,416661700028,1168010100,51500,6
33440,2017,37.07,411539600019,1123010600,24800,9
33441,2017,37.21,312400700195,1174010900,29800,6
33442,2017,37.2635,410019200155,1111018000,89500,19
33443,2017,38.01,416630800028,1168010400,34271,8
33444,2017,39.01,312400700195,1174010900,28250,2
33445,2017,39.3,311101100011,1138011400,48000,13
33446,2017,39.69,310800400056,1130510100,15464,12
33447,2017,39.74,310800400056,1130510100,15411,13
33448,2017,39.85,311801500077,1156013200,92700,11
33449,2017,40.1,416661700028,1168010100,60000,6
33450,2017,40.19,300505300319,1138010900,45000,14
33451,2017,40.63,311101100011,1138011400,49600,13
33452,2017,40.88,300505300319,1138010900,35500,14
33453,2017,41.13,312300300102,1171011400,38200,8
33454,2017,41.23,311201500151,1141012000,45000,15
33455,2017,42.24,311101100011,1138011400,55000,16
33456,2017,42.25,410035800009,1111017500,28000,5
33457,2017,42.56,200000300385,1147010300,21500,4
33458,2017,42.68,416337200017,1165010800,59000,10
33459,2017,42.86,200000300385,1147010300,22000,8
33460,2017,43.18,416337200017,1165010800,50255,8
33461,2017,43.7,200000300385,1147010300,23500,7
33462,2017,43.9,415702600058,1159010200,43100,6
33463,2017,44.19,312300300102,1171011400,38200,9
33464,2017,44.24,312400700195,1174010900,36700,5
33465,2017,44.39,312300300102,1171011400,38550,7
33466,2017,44.94,300505300319,1138010900,41000,14
33467,2017,45.034,300000801080,1138011400,58300,20
33468,2017,45.044,300000801080,1138011400,55900,20
33469,2017,45.13,312300300102,1171011400,38000,8
33470,2017,45.15,416630800028,1168010400,40709,5
33471,2017,45.54,200000300385,1147010300,20800,8
33472,2017,45.81,412180400111,1129012800,85000,14
33473,2017,45.879,410019200155,1111018000,114000,19
33474,2017,46.53,200000301448,1162010200,42000,13
33475,2017,46.55,417229900039,1174010900,41200,7
33476,2017,46.7,200000301448,1162010200,37200,2
33477,2017,46.77,311101100011,1138011400,48300,15
33478,2017,46.81,312400700195,1174010900,33300,5
33479,2017,46.84,312400700195,1174010900,31700,6
33480,2017,47.94,311900700052,1159010200,34700,6
33481,2017,47.99,415702600058,1159010200,34800,3
33482,2017,48.33,312400700195,1174010900,36700,6
33483,2017,48.82,417229900039,1174010900,51900,7
33484,2017,48.88,311900700052,1159010200,43000,7
33485,2017,49.026,311801500093,1156013200,60000,12
33486,2017,49.21,416337200017,1165010800,57000,4
33487,2017,49.6683,300501100016,1120011400,192000,18
33488,2017,49.9,416661700028,1168010100,56720,3
33489,2017,49.97,311801500077,1156013200,72000,8
33490,2017,49.98,416661700028,1168010100,59073,4
33491,2017,50.16,412413700037,1130510300,33000,10
33492,2017,50.63,416630800028,1168010400,72500,6
33493,2017,50.64,311100700194,1138010700,45000,14
33494,2017,51.6,412413700037,1130510300,33000,10
33495,2017,51.64,411540200043,1123010600,48000,14
33496,2017,51.91,310001800100,1120010200,95300,18
33497,2017,51.94,310001800100,1120010200,99900,18
33498,2017,52.04,411540200043,1123010600,35000,14
33499,2017,52.1,413314700009,1138010400,55800,12
33500,2017,52.17,311302400034,1144012200,59500,6
33501,2017,52.62,311302400034,1144012200,69500,7
33502,2017,52.96,411539800011,1123010600,40000,18
33503,2017,53.591,311801500093,1156013200,44000,7
33504,2017,54.14,416917100023,1171010100,78000,3
33505,2017,54.36,416337200017,1165010800,65000,7
33506,2017,55.1,416337200017,1165010800,75000,10
33507,2017,55.22,311900700052,1159010200,39800,5
33508,2017,55.43,416337200017,1165010800,85000,9
33509,2017,56.14,416337200017,1165010800,62800,6
33510,2017,56.2,200000300385,1147010300,28600,7
33511,2017,56.89,416630800028,1168010400,51294,1
33512,2017,56.9,312102100089,1165010100,101500,11
33513,2017,57.0,413645100025,1141011100,47500,4
33514,2017,57.02,300000100380,1121510100,41700,10
33515,2017,57.43,417229900039,1174010900,50000,7
33516,2017,57.78,417229900039,1174010900,66000,7
33517,2017,57.86,311900700052,1159010200,41500,5
33518,2017,58.1,300000100380,1121510100,43000,7
33519,2017,58.77,311100700194,1138010700,59000,14
33520,2017,58.88,311100700194,1138010700,49000,14
33521,2017,59.19,412180400111,1129012800,104500,16
33522,2017,59.24,411540200043,1123010600,38000,13
33523,2017,59.27,311601300030,1154510200,94500,36
33524,2017,59.35,310700200220,1129013800,94000,26
33525,2017,59.471,410000200035,1111017700,160000,5
33526,2017,59.49,312102100089,1165010100,110000,12
33527,2017,59.5,310700200220,1129013800,102000,26
33528,2017,59.56,413645100025,1141011100,44000,9
33529,2017,59.57,312102100089,1165010100,109400,9
33530,2017,59.61,411540200043,1123010600,35700,10
33531,2017,59.62,312101600201,1165010800,210000,34
33532,2017,59.7,415408400010,1156010800,138000,33
33533,2017,59.75,415721100013,1159010200,37500,3
33534,2017,59.755,410000200035,1111017700,151000,7
33535,2017,59.7828,413026400025,1135010200,78000,9
33536,2017,59.81,412180400111,1129012800,105000,17
33537,2017,59.8379,310500400019,1123010500,90000,7
33538,2017,59.84,411540200043,1123010600,45000,10
33539,2017,59.85,312301000006,1171011200,120000,16
33540,2017,59.855,410000200035,1111017700,157000,17
33541,2017,59.855,410019200099,1111017900,160000,20
33542,2017,59.86,415721100013,1159010200,39000,4
33543,2017,59.865,300000800510,1141011800,96000,20
33544,2017,59.866,410019200099,1111017900,120000,5
33545,2017,59.87,300000200345,1121510500,118000,29
33546,2017,59.87,412180400111,1129012800,95000,17
33547,2017,59.8946,310500400019,1123010500,79000,10
33548,2017,59.895,410019200099,1111017900,146000,14
33549,2017,59.899,300000800510,1141011800,90000,15
33550,2017,59.9,415721100013,1159010200,38000,7
33551,2017,59.91,415408400010,1156010800,138500,33
33552,2017,59.92,310700200220,1129013800,85000,22
33553,2017,59.92,312101600201,1165010800,215000,35
33554,2017,59.92,312101600212,1165010800,155000,5
33555,2017,59.9277,413026400025,1135010200,49200,7
33556,2017,59.94,310101600175,1114017400,113800,13
33557,2017,59.943,410000200035,1111017700,140000,8
33558,2017,59.95,311801500077,1156013200,136500,24
33559,2017,59.95,416340400012,1165010800,170000,16
33560,2017,59.953,310600600045,1126010400,95000,18
33561,2017,59.96,300505500271,1138010700,44500,6
33562,2017,59.97,310800400056,1130510100,88500,12
33563,2017,59.97,416340400012,1165010800,168500,17
33564,2017,59.9718,211300100246,1144010100,130000,25
33565,2017,59.9788,300003400234,1171010700,82000,19
33566,2017,59.98,200000801077,1174010900,133000,43
33567,2017,59.98,310101600175,1114017400,120000,23
33568,2017,59.98,310800400056,1130510100,81000,12
33569,2017,59.98,311101100021,1138011400,82500,20
33570,2017,59.98,311601300030,1154510200,90000,30
33571,2017,59.98,311801500077,1156013200,130000,12
33572,2017,59.983,310600600045,1126010400,58000,11
33573,2017,59.99,310001800100,1120010200,130000,20
33574,2017,59.99,310800400056,1130510100,90000,14
33575,2017,59.99,310800400058,1130510100,47700,10
33576,2017,59.9918,300003400234,1171010700,79000,17
33577,2017,60.22,416947700013,1171011200,42000,1
33578,2017,60.4,410901300011,1120010500,44000,5
33579,2017,62.13,410901300011,1120010500,46000,5
33580,2017,62.98,416947700013,1171011200,54000,9
33581,2017,63.65,416917100023,1171010100,81000,7
33582,2017,63.82,416630800028,1168010400,57542,4
33583,2017,63.93,312400700195,1174010900,50000,6
33584,2017,64.14,312400700195,1174010900,47600,5
33585,2017,64.279,411222500039,1121510100,74600,7
33586,2017,64.7,416947700013,1171011200,55000,9
33587,2017,64.96,416630800028,1168010400,58570,7
33588,2017,65.27,413645100025,1141011100,54500,6
33589,2017,66.04,413645100025,1141011100,29000,6
33590,2017,66.19,416947700013,1171011200,48000,2
33591,2017,67.13,416339100106,1165010100,74700,2
33592,2017,67.38,312400700195,1174010900,58000,4
33593,2017,67.88,416630800028,1168010400,61203,4
33594,2017,68.44,312400700195,1174010900,47000,7
33595,2017,69.13,312400700195,1174010900,43700,5
33596,2017,69.7244,300501100016,1120011400,225000,44
33597,2017,70.88,410901300011,1120010500,50000,10
33598,2017,71.43,416337200017,1165010800,85000,7
33599,2017,71.803,411222500039,1121510100,52700,6
33600,2017,71.98,415408400010,1156010800,156000,31
33601,2017,72.29,416364100011,1165010800,71000,4
33602,2017,72.53,416630800028,1168010400,65395,4
33603,2017,72.9,412180400111,1129012800,98000,17
33604,2017,72.96,412180400111,1129012800,97300,16
33605,2017,72.97,310101600175,1114017400,136500,24
33606,2017,72.97,412180400111,1129012800,109300,17
33607,2017,73.0,310101600175,1114017400,133500,22
33608,2017,73.4,413314700009,1138010400,55900,13
33609,2017,74.47,300505500271,1138010700,50000,11
33610,2017,74.9044,310500400019,1123010500,104000,19
33611,2017,74.93,312101600201,1165010800,230000,23
33612,2017,74.96,312101600201,1165010800,219500,33
33613,2017,75.712,310600600045,1126010400,87500,13
33614,2017,75.914,310600600045,1126010400,99800,17
33615,2017,76.91,416663700025,1168010100,88000,7
33616,2017,77.11,410901300011,1120010500,54500,10
33617,2017,77.654,410000200035,1111017700,160000,15
33618,2017,77.974,410019200099,1111017900,150000,6
33619,2017,78.7,416630800028,1168010400,70959,2
33620,2017,81.24,416337200017,1165010800,100000,6
33621,2017,82.21,416337200017,1165010800,81000,6
33622,2017,82.55,416630800028,1168010400,74430,2
33623,2017,84.3865,416641300025,1168010600,270000,20
33624,2017,84.5402,300501100016,1120011400,315000,47
33625,2017,84.553,410019200099,1111017900,104000,9
33626,2017,84.614,410000200035,1111017700,193000,19
33627,2017,84.614,410019200099,1111017900,194500,18
33628,2017,84.65,415408400010,1156010800,161000,35
33629,2017,84.69,300000200431,1121510300,141750,27
33630,2017,84.69,415408400010,1156010800,160500,34
33631,2017,84.71,310700200220,1129013800,111500,27
33632,2017,84.71,415408400010,1156010800,160000,31
33633,2017,84.747,300000800510,1141011800,113600,17
33634,2017,84.75,415408400010,1156010800,168000,30
33635,2017,84.75,415446200005,1156012300,115000,15
33636,2017,84.79,300000200345,1121510500,110000,18
33637,2017,84.81,300000200345,1121510500,135000,28
33638,2017,84.81,300000200431,1121510300,137000,28
33639,2017,84.81,415446200005,1156012300,126000,14
33640,2017,84.8111,300501100016,1120011400,290000,34
33641,2017,84.82,312301000006,1171011200,139500,20
33642,2017,84.8213,300501100016,1120011400,330000,44
33643,2017,84.8218,413026400025,1135010200,80000,9
33644,2017,84.83,416663700025,1168010100,84500,6
33645,2017,84.832,300000800510,1141011800,130000,19
33646,2017,84.834,310600600045,1126010400,119500,25
33647,2017,84.836,300000800168,1111017900,96500,11
33648,2017,84.836,410000200035,1111017700,197000,19
33649,2017,84.836,410019200099,1111017900,192000,21
33650,2017,84.84,310700200220,1129013800,87500,21
33651,2017,84.85,300000800510,1141011800,120000,10
33652,2017,84.8514,413026400025,1135010200,72500,9
33653,2017,84.87,310700200220,1129013800,120000,23
33654,2017,84.9,300000200431,1121510300,144000,25
33655,2017,84.902,310600600045,1126010400,113000,25
33656,2017,84.907,410019200099,1111017900,180000,20
33657,2017,84.9094,413026400025,1135010200,68400,7
33658,2017,84.916,310600600045,1126010400,88900,19
33659,2017,84.92,300000200345,1121510500,145000,28
33660,2017,84.92,311801500077,1156013200,158000,23
33661,2017,84.93,311801500077,1156013200,157000,27
33662,2017,84.93,312101600201,1165010800,265000,22
33663,2017,84.93,312101600212,1165010800,253000,13
33664,2017,84.934,410019200099,1111017900,175000,5
33665,2017,84.9343,413026400025,1135010200,85000,6
33666,2017,84.94,312301000006,1171011200,138000,19
33667,2017,84.9431,416682800051,1168010400,191000,4
33668,2017,84.944,300000800168,1111017900,104800,12
33669,2017,84.944,410000200035,1111017700,177500,11
33670,2017,84.944,410019200099,1111017900,176000,16
33671,2017,84.95,311601300030,1154510200,122000,35
33672,2017,84.95,311801500077,1156013200,160000,25
33673,2017,84.95,312101600201,1165010800,250000,32
33674,2017,84.95,312101600212,1165010800,222000,14
33675,2017,84.956,300000800510,1141011800,120000,20
33676,2017,84.956,310600600045,1126010400,112000,19
33677,2017,84.96,412180400111,1129012800,115000,20
33678,2017,84.9668,211300100246,1144010100,168000,27
33679,2017,84.9699,211300100246,1144010100,140000,27
33680,2017,84.97,200000801077,1174010900,174000,44
33681,2017,84.97,310101600175,1114017400,158000,15
33682,2017,84.97,310800400056,1130510100,95000,2
33683,2017,84.97,311601300030,1154510200,119000,37
33684,2017,84.97,311801500077,1156013200,162700,27
33685,2017,84.98,310800400056,1130510100,107500,13
33686,2017,84.98,310800400058,1130510100,51500,4
33687,2017,84.98,311802300237,1156011400,155700,26
33688,2017,84.9881,315504900071,1150010500,140000,6
33689,2017,84.99,310001800100,1120010200,136700,20
33690,2017,84.99,310101600175,1114017400,141500,6
33691,2017,84.99,311802300237,1156011400,149000,26
33692,2017,84.99,312301000006,1171011200,112500,17
33693,2017,84.99,410019200099,1111017900,166000,18
33694,2017,84.99,412180400111,1129012800,129000,20
33695,2017,84.99,416682800051,1168010400,177000,6
33696,2017,84.9976,416682800051,1168010400,196000,5
33697,2017,84.9979,416682800051,1168010400,280000,3
33698,2017,91.68,416630800028,1168010400,75000,3
33699,2017,93.4,416641300025,1168010600,283000,12
33700,2017,93.4823,416641300025,1168010600,293000,12
33701,2017,96.399,310600600045,1126010400,97000,17
33702,2017,97.7,312101600212,1165010800,235000,25
33703,2017,97.94,312101600212,1165010800,199000,5
33704,2017,101.991,300000800168,1111017900,124500,6
33705,2017,101.991,410019200099,1111017900,220000,21
33706,2017,102.87,300000200345,1121510500,129000,28
33707,2017,104.11,312101600212,1165010800,268000,16
33708,2017,104.19,312101600212,1165010800,230000,8
33709,2017,104.4,312101600201,1165010800,300000,23
33710,2017,104.53,310800400056,1130510100,93500,11
33711,2017,108.45,416663700025,1168010100,82500,1
33712,2017,109.2,416663700025,1168010100,84000,1
33713,2017,111.1083,211300100246,1144010100,169000,19
33714,2017,112.0834,416641300025,1168010600,277500,12
33715,2017,112.3685,416641300025,1168010600,320000,11
33716,2017,114.62,300000800510,1141011800,138000,7
33717,2017,114.868,300000800510,1141011800,142000,19
33718,2017,115.58,415408400010,1156010800,174000,30
33719,2017,116.844,410019200099,1111017900,242000,14
33720,2017,116.938,410000200035,1111017700,240000,7
33721,2017,116.938,410019200099,1111017900,197000,13
33722,2017,116.986,410019200099,1111017900,235000,16
33723,2017,117.4637,413026400025,1135010200,73000,6
33724,2017,118.03,311801500077,1156013200,184000,25
33725,2017,118.39,311801500077,1156013200,171000,22
33726,2017,120.86,312101600212,1165010800,320000,26
33727,2017,120.98,312101600212,1165010800,315000,21
33728,2017,125.3512,416641300025,1168010600,390000,14
33729,2017,136.5606,300501100016,1120011400,470000,44
33730,2017,140.3099,300501100016,1120011400,340000,40
33731,2017,151.84,200000801077,1174010900,140000,44
33732,2017,152.1556,300501100016,1120011400,450000,20
33733,2017,155.47,200000801077,1174010900,132000,44
33734,2017,176.84,416682800051,1168010400,303000,3
33735,2017,203.87,416682800051,1168010400,380000,3
33736,2017,213.97,416682800051,1168010400,345000,2
33737,2017,232.9557,416682800051,1168010400,439000,6
33738,2018,12.53,413631300022,1141011200,17300,6
33739,2018,12.55,413631300022,1141011200,18300,8
33740,2018,13.26,300502700489,1126010200,14000,18
33741,2018,14.022,412122700011,1129010800,22900,17
33742,2018,14.09,300502400382,1121510700,19500,10
33743,2018,14.093,412122700011,1129010800,21500,18
33744,2018,14.11,300502400382,1121510700,20600,20
33745,2018,14.12,415100500012,1154510100,17500,12
33746,2018,14.21,415100500012,1154510100,15500,12
33747,2018,14.29,310101600113,1144010200,20000,16
33748,2018,14.45,417235000068,1174010500,15800,16
33749,2018,14.73,300503801174,1130510300,15000,6
33750,2018,14.75,310002100443,1123010100,19000,20
33751,2018,14.75,417235000068,1174010500,17100,16
33752,2018,14.77,300502400382,1121510700,20000,11
33753,2018,14.79,412714500028,1132010600,11850,3
33754,2018,14.86,300503801174,1130510300,14400,2
33755,2018,14.89,311301400114,1144012000,26100,8
33756,2018,14.97,311301400114,1144012000,25750,8
33757,2018,15.14,300502400382,1121510700,24500,19
33758,2018,15.21,310002100443,1123010100,18500,18
33759,2018,15.31,300502700489,1126010200,13930,18
33760,2018,15.32,413631300022,1141011200,19000,8
33761,2018,15.5,310500800294,1123010400,14500,16
33762,2018,15.53,312000800123,1162010100,18300,9
33763,2018,15.72,311100100300,1138010400,13000,9
33764,2018,15.87,310500800294,1123010400,14800,15
33765,2018,15.96,312000800123,1162010100,19500,12
33766,2018,15.96,417238500014,1174010500,17600,20
33767,2018,16.1,415430000011,1156013300,17500,16
33768,2018,16.18,410337700020,1114016300,27700,12
33769,2018,16.453,311100100300,1138010400,12000,8
33770,2018,16.58,312000800123,1162010100,19000,17
33771,2018,16.63,200501000224,1154510300,14500,15
33772,2018,16.69,300504600441,1135010300,16000,18
33773,2018,16.768,311100100300,1138010400,16500,9
33774,2018,16.99,310101600113,1144010200,17300,17
33775,2018,17.06,411545300033,1123010400,26000,5
33776,2018,17.098,311100100300,1138010400,14450,6
33777,2018,17.38,417238500014,1174010500,19200,18
33778,2018,17.46,311301400114,1144012000,25800,8
33779,2018,17.58,300504600441,1135010300,20000,17
33780,2018,17.77,300504600441,1135010300,16300,18
33781,2018,17.99,410930400146,1120010600,17900,7
33782,2018,18.09,312000800123,1162010100,19400,16
33783,2018,18.36,410930400146,1120010600,17500,7
33784,2018,18.45,300502700489,1126010200,16000,13
33785,2018,18.55,416682100009,1168010400,32700,7
33786,2018,18.62,416682100009,1168010400,35000,9
33787,2018,18.79,414811800019,1153010100,22100,5
33788,2018,18.8,414811800019,1153010100,19800,3
33789,2018,18.88,414811800019,1153010100,19800,2
33790,2018,18.95,414811800019,1153010100,21500,7
33791,2018,19.76,410318300011,1114013300,27000,7
33792,2018,20.01,414811800019,1153010100,20600,6
33793,2018,20.374,311100100300,1138010400,15000,6
33794,2018,20.55,310501000094,1123011000,25000,11
33795,2018,20.85,417238500014,1174010500,25000,19
33796,2018,21.04,410318300011,1114013300,27650,7
33797,2018,21.07,310501000094,1123011000,25000,12
33798,2018,21.23,416682100009,1168010400,25000,2
33799,2018,21.27,311100100300,1138010400,21000,8
33800,2018,21.32,417235000068,1174010500,26900,7
33801,2018,21.38,414811800019,1153010100,23000,5
33802,2018,22.21,417235000068,1174010500,28400,16
33803,2018,22.42,410337700020,1114016300,32000,8
33804,2018,22.82,417238500014,1174010500,31600,20
33805,2018,22.96,417238500014,1174010500,29000,16
33806,2018,23.02,416937400063,1171011100,33500,15
33807,2018,23.39,417238500014,1174010500,38800,20
33808,2018,23.67,414811800019,1153010100,23400,4
33809,2018,23.82,410337700020,1114016300,32000,13
33810,2018,23.94,310100200126,1114015400,29800,14
33811,2018,25.2,200501000224,1154510300,18778,16
33812,2018,25.27,416937400063,1171011100,34500,13
33813,2018,25.31,416011700045,1162010200,14650,5
33814,2018,25.5,410300600058,1114016500,27000,11
33815,2018,25.78,410300600016,1114016500,26500,11
33816,2018,25.9,410300600016,1114016500,26500,11
33817,2018,26.3,411511100025,1123010900,24300,5
33818,2018,26.432,311100100300,1138010400,19742,6
33819,2018,26.52,311100400009,1138010600,27500,13
33820,2018,26.66,416011700045,1162010200,15150,3
33821,2018,26.92,410300600016,1114016500,26500,13
33822,2018,26.94,410300600058,1114016500,27300,10
33823,2018,27.11,416011700045,1162010200,15350,3
33824,2018,27.12,416011700045,1162010200,15350,3
33825,2018,27.347,311100100300,1138010400,19929,8
33826,2018,27.51,311100400009,1138010600,26900,7
33827,2018,27.57,310501000094,1123011000,31500,12
33828,2018,27.57,311100400009,1138010600,28200,9
33829,2018,27.59,311201900265,1141011800,25300,6
33830,2018,27.96,300000800708,1138010300,24800,8
33831,2018,27.98,410300600016,1114016500,26500,14
33832,2018,28.13,416011700045,1162010200,15950,5
33833,2018,28.18,300000800708,1138010300,30000,13
33834,2018,28.23,416011700045,1162010200,15550,5
33835,2018,28.26,311100100300,1138010400,26500,9
33836,2018,28.29,300502700489,1126010200,25800,17
33837,2018,28.36,300505500133,1141011900,31500,11
33838,2018,28.43,415756900022,1159010800,22600,5
33839,2018,28.79,411511100025,1123010900,24500,2
33840,2018,29.06,415756900022,1159010800,22900,5
33841,2018,29.07,311201900265,1141011800,25800,11
33842,2018,29.12,300502400382,1121510700,29500,15
33843,2018,29.23,416919700040,1171010400,32800,5
33844,2018,29.31,415756900022,1159010800,23300,5
33845,2018,29.33,411511100025,1123010900,24700,2
33846,2018,29.38,416919700040,1171010400,31000,2
33847,2018,29.47,300000800708,1138010300,27700,8
33848,2018,29.55,411519300009,1123010400,37500,6
33849,2018,29.79,415756900022,1159010800,23700,5
33850,2018,29.84,415756900022,1159010800,23800,5
33851,2018,29.94,411545300033,1123010400,30000,5
33852,2018,29.95,415408600013,1156010800,37900,17
33853,2018,29.98,411540100011,1123010600,25500,12
33854,2018,29.98,411545300035,1123010400,37000,4
33855,2018,29.99,415756900022,1159010800,24150,5
33856,2018,31.02,410318300011,1114013300,36800,5
33857,2018,32.4,417235000068,1174010500,39500,16
33858,2018,33.62,300505500133,1141011900,31000,11
33859,2018,34.79,413937900098,1144010900,18106,18
33860,2018,35.07,416682100009,1168010400,69000,3
33861,2018,35.22,415756900022,1159010800,28400,5
33862,2018,35.24,415756900022,1159010800,28100,4
33863,2018,35.31,416682100009,1168010400,80000,6
33864,2018,35.42,415408600013,1156010800,48500,17
33865,2018,35.68,415756900022,1159010800,28400,4
33866,2018,35.75,300502700429,1126010100,31000,14
33867,2018,36.85,415408600013,1156010800,51500,17
33868,2018,37.42,413328900002,1138010800,26100,10
33869,2018,37.57,415756900022,1159010800,29350,5
33870,2018,37.57,416682100009,1168010400,80000,9
33871,2018,38.33,415756900022,1159010800,30250,5
33872,2018,38.45,413328900002,1138010800,26700,11
33873,2018,38.69,413328900002,1138010800,30000,9
33874,2018,38.87,415756900022,1159010800,31300,4
33875,2018,38.91,300502700429,1126010100,29300,8
33876,2018,39.1,200501100345,1171010700,124000,21
33877,2018,39.12,200501100345,1171010700,127000,16
33878,2018,39.26,413328900002,1138010800,30500,12
33879,2018,39.27,415126300010,1154510300,23000,3
33880,2018,39.39,416011700045,1162010200,21700,4
33881,2018,39.86,200501100345,1171010700,121000,21
33882,2018,39.91,416682100009,1168010400,76000,6
33883,2018,39.92,414811800019,1153010100,39000,8
33884,2018,40.09,416682100009,1168010400,74000,9
33885,2018,40.65,410318300011,1114013300,42560,4
33886,2018,40.86,413328900002,1138010800,30000,11
33887,2018,40.94,415756900022,1159010800,32000,5
33888,2018,41.04,311201900265,1141011800,37300,13
33889,2018,41.38,310100200126,1114015400,41800,14
33890,2018,41.79,413328900002,1138010800,29500,10
33891,2018,42.35,414805000010,1153010700,27800,14
33892,2018,43.89,311201900265,1141011800,40800,12
33893,2018,44.4,414805000010,1153010700,29000,9
33894,2018,44.52,311201900265,1141011800,39800,13
33895,2018,45.08,300000100429,1121510100,39500,6
33896,2018,45.1,411539600019,1123010600,25900,6
33897,2018,45.32,414805000010,1153010700,31000,16
33898,2018,46.0,416917400038,1171010600,54300,10
33899,2018,46.6,411510200032,1123010600,28200,7
33900,2018,47.17,413328900002,1138010800,37500,9
33901,2018,47.24,300000100429,1121510100,41000,8
33902,2018,47.34,411542300025,1123010600,33300,4
33903,2018,47.74,414805000010,1153010700,32800,16
33904,2018,47.77,416917400038,1171010600,54300,10
33905,2018,48.0,300505500133,1141011900,37000,9
33906,2018,48.03,300505500133,1141011900,39600,8
33907,2018,48.24,414805000010,1153010700,37000,12
33908,2018,48.48,300505500133,1141011900,46000,8
33909,2018,48.98,411554800011,1123010500,101500,22
33910,2018,49.21,200501100345,1171010700,160000,27
33911,2018,49.29,200501100345,1171010700,150000,16
33912,2018,49.98,311201900265,1141011800,41300,10
33913,2018,50.51,411540100053,1123010600,32900,14
33914,2018,50.77,300505500133,1141011900,29900,11
33915,2018,51.74,411540100011,1123010600,34000,11
33916,2018,51.761,416909800012,1171011400,57800,20
33917,2018,51.764,416909800012,1171011400,78000,19
33918,2018,51.96,411540100053,1123010600,34400,14
33919,2018,51.99,312400600054,1174010800,89000,14
33920,2018,52.26,300505500133,1141011900,36200,9
33921,2018,52.29,300505300330,1138010900,45900,14
33922,2018,52.49,413328900002,1138010800,51700,5
33923,2018,52.57,312400600054,1174010800,62000,13
33924,2018,52.88,300000200311,1121510500,66700,6
33925,2018,53.03,413638800009,1141011100,37000,8
33926,2018,53.62,411539500023,1123010600,32350,6
33927,2018,53.74,411542300025,1123010600,38200,3
33928,2018,53.76,311201900261,1141011800,45700,10
33929,2018,54.09,411539500023,1123010600,32500,6
33930,2018,54.25,300505300330,1138010900,45300,14
33931,2018,54.41,300505300330,1138010900,45300,14
33932,2018,54.46,411539500023,1123010600,32900,6
33933,2018,54.54,411539500023,1123010600,32750,6
33934,2018,54.71,413328900002,1138010800,38800,6
33935,2018,54.78,300505500133,1141011900,48000,11
33936,2018,54.99,411539500023,1123010600,32700,2
33937,2018,55.06,411510200032,1123010600,38000,7
33938,2018,55.3,411539500023,1123010600,33200,6
33939,2018,55.38,411539500023,1123010600,33050,6
33940,2018,55.39,415126300010,1154510300,32000,6
33941,2018,55.5,411539600019,1123010600,30850,6
33942,2018,55.54,411539500023,1123010600,33150,2
33943,2018,55.61,413328900002,1138010800,39000,12
33944,2018,55.68,411540100053,1123010600,44500,14
33945,2018,55.83,411539500023,1123010600,33350,6
33946,2018,56.09,411539600019,1123010600,33150,5
33947,2018,56.23,411510200032,1123010600,37500,6
33948,2018,56.25,411539600019,1123010600,32900,5
33949,2018,56.38,411539500023,1123010600,33850,6
